Bin	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	X
Bin113000000	0.436363636364;0.478873239437	0.290076335878;0.325153374233	0.535211267606;0.511627906977	0.560975609756;0.409090909091	0	0	0	0.496453900709;0.627906976744	0.504273504274;0.581395348837	0	0.582781456954;0.493506493506	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0
Bin113250000	0.548387096774;0.73	1.0;1.0	1.0;1.0	1.0;1.0	0	0.494736842105;0.475409836066	0	0.977272727273;0.97619047619	0.459595959596;0.535519125683	0	1.0;1.0	0.425742574257;0.428571428571	0.538461538462;0.593220338983	0	0	0	0	0	0	0	0	0	0
Bin113500000	1.0;1.0	1.0;1.0	1.0;1.0	1.0;1.0	0.705882352941;0.823529411765	1.0;1.0	1.0;1.0	0	0.414634146341;0.436363636364	0	0.467289719626;0.404494382022	0.468253968254;0.342657342657	1.0;1.0	0	0	0	0	0	0	0	0	0	0
Bin113750000	0.537735849057;0.551282051282	0.272727272727;0.382978723404	0.324324324324;0.666666666667	0	1.0;1.0	0.396825396825;0.385185185185	0	1.0;1.0	0	1.0;1.0	1.0;1.0	0.488636363636;0.327586206897	1.0;1.0	0	0	0	0	0	0	0	0	0	0.492146596859;0.357664233577
Bin114000000	1.0;1.0	1.0;1.0	1.0;1.0	0.277777777778;0.351351351351	0	0.454022988506;0.455445544554	0.469879518072;0.642857142857	0	0.464285714286;0.644444444444	1.0;1.0	0	0	0.510869565217;0.376344086022	0	0	0	0	0	0	0	0	0	0
Bin114250000	1.0;1.0	0.283018867925;0.428571428571	0	0.393617021277;0.291262135922	1.0;1.0	0.430555555556;0.657894736842	0	0	0.992366412214;1.0	0	1.0;1.0	0.410714285714;0.642857142857	0.666666666667;0.444444444444	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin114500000	0.992063492063;1.0	0.486486486486;0.527027027027	0.898550724638;0.891891891892	0	1.0;1.0	0	0.446428571429;0.553571428571	0	1.0;1.0	0.993464052288;1.0	1.0;1.0	0	0.6;0.451612903226	0	0	0	0	0	0	0	0	0	0
Bin114750000	0.645161290323;0.414414414414	0	0	1.0;1.0	1.0;1.0	0	0	0	0.880434782609;0.888888888889	0	0	0.411764705882;0.352941176471	0	0	0	0	0	0	0	0	0	0	0.438461538462;0.331034482759
Bin115000000	0.604651162791;0.461538461538	0	0	0	0.363157894737;0.419642857143	0	0	0	1.0;1.0	0	1.0;1.0	0.51724137931;0.642857142857	0.323232323232;0.30985915493	0	0	0	0	0	0	0	0	0	0.46;0.710526315789
Bin115250000	0.369047619048;0.347222222222	0	0.536312849162;0.359756097561	0	0.575757575758;0.545454545455	0	0	0	0	0.519379844961;0.486725663717	0	0	0	0	0	0	0	0	0	0	0	0	0.435897435897;0.666666666667
Bin115500000	1.0;0.991596638655	0	0.5;0.291666666667	0.391304347826;0.59649122807	0	0	0.522123893805;0.409638554217	0	0.830769230769;0.849315068493	0.363636363636;0.525641025641	0	0	0	0	0	0	0	0	0	0	0	0	0.504854368932;0.232876712329
Bin115750000	1.0;1.0	0	0	1.0;1.0	0.462686567164;0.490196078431	0	0.518987341772;0.565789473684	0	0.655913978495;0.430555555556	0.432692307692;0.484848484848	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin116000000	0.557522123894;0.38961038961	1.0;1.0	0	0	0.483146067416;0.458064516129	0	0.422222222222;0.528634361233	0	0.435643564356;0.535353535354	0.428571428571;0.487603305785	0	0.340425531915;0.702127659574	0	0	0	0	0	0	0	0	0	0	0
Bin116250000	0.40625;0.322580645161	0	0.450704225352;0.5	0	0	0.513698630137;0.52380952381	0.486486486486;0.864	1.0;1.0	1.0;0.981132075472	0.552;0.567010309278	0	0.369565217391;0.446808510638	0	0	0	0	0	0	0	0	0	0	0
Bin116500000	1.0;1.0	1.0;1.0	1.0;1.0	0	0	0.525;0.538461538462	1.0;1.0	0.978260869565;1.0	0	0.269841269841;0.309523809524	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0.3125;0.69696969697
Bin116750000	1.0;1.0	0	0	0.347826086957;0.47619047619	0	1.0;1.0	1.0;1.0	0	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin117000000	0	0	0	0	0.468181818182;0.6	0.477876106195;0.5	0.355555555556;0.272727272727	0	1.0;1.0	1.0;1.0	0.507462686567;0.415094339623	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0
Bin117250000	1.0;1.0	0	0	0	0	0.467741935484;0.575757575758	0.457446808511;0.433962264151	0	0.555555555556;0.488372093023	0.547770700637;0.495652173913	0.585365853659;0.514285714286	0.520833333333;0.708074534161	0	0	0	0	0	0	0	0	0	0	0.917808219178;0.985915492958
Bin117500000	0.98;1.0	0	0	0.636363636364;0.53125	0	0.55;0.452380952381	0	0	1.0;1.0	0.394160583942;0.515789473684	0.353846153846;0.298850574713	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0.459459459459;0.608974358974
Bin117750000	0.625;0.452380952381	0	0	0	0	0.492063492063;0.543859649123	0.482352941176;0.550724637681	0.551282051282;0.339285714286	0.421052631579;0.433628318584	0.577981651376;0.6	1.0;1.0	0.571428571429;0.684210526316	0	0	0	0	0	0	0	0	0	0	0.43661971831;0.484848484848
Bin118000000	0.446153846154;0.338709677419	0	0	0	0	0.5;0.478873239437	0	1.0;0.990099009901	0.586206896552;0.366666666667	0.568181818182;0.459459459459	0.542553191489;0.409090909091	0.472;0.664122137405	0	0	0	0	0	0	0	0	0	0	1.0;0.982456140351
Bin118250000	0.425531914894;0.421686746988	0	0	0.6;0.523255813953	0.43137254902;0.511627906977	0.994845360825;1.0	0	0	0	0.433962264151;0.45652173913	0.455445544554;0.484375	0.571428571429;0.738095238095	0	0	0	0	0	0	0	0	0	0	0
Bin118500000	0.405;0.463276836158	1.0;1.0	0.984375;1.0	0	0.426900584795;0.452830188679	1.0;1.0	1.0;1.0	0.372093023256;0.6	1.0;1.0	0.462264150943;0.341772151899	0.897435897436;0.945454545455	0.473404255319;0.320610687023	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin118750000	0	1.0;1.0	1.0;1.0	0	0.459595959596;0.3	1.0;1.0	0	0	0.377777777778;0.447368421053	0.431034482759;0.571428571429	0.555555555556;0.65	0.588785046729;0.440476190476	0	0	0	0	0	0	0	0	0	0	0.462962962963;0.659574468085
Bin119000000	0.404255319149;0.323232323232	0	0.567567567568;0.3	1.0;1.0	1.0;1.0	0.454545454545;0.405405405405	0	0.467532467532;0.44	0.553398058252;0.659340659341	1.0;0.983333333333	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0.982905982906;1.0
Bin119250000	0	0	0.992125984252;1.0	1.0;1.0	0	1.0;1.0	0	0.40625;0.594594594595	1.0;1.0	0.508474576271;0.473684210526	0.477611940299;0.571428571429	0.444444444444;0.409090909091	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin119500000	0.493150684932;0.398058252427	1.0;1.0	0.461538461538;0.472222222222	1.0;1.0	0	0.540540540541;0.611111111111	0	0	0	0.52380952381;0.375	1.0;1.0	0.441558441558;0.684210526316	0	0	0	0	0	0	0	0	0	0	0.558441558442;0.314814814815
Bin119750000	0.483516483516;0.460674157303	0.551020408163;0.447368421053	0.694444444444;0.205128205128	1.0;1.0	0	0	0	1.0;1.0	0.365079365079;0.614035087719	0.540322580645;0.491228070175	1.0;1.0	0.395833333333;0.324675324675	0	0	0	0	0	0	0	0	0	0	0.55223880597;0.372881355932
Bin120000000	0.589743589744;0.492307692308	0.509433962264;0.508196721311	1.0;1.0	0.443037974684;0.449275362319	0	0	0	0	1.0;1.0	0.56043956044;0.540540540541	0.505263157895;0.388059701493	0.446808510638;0.410256410256	0	0	0	0	0	0	0	0	0	0	0
Bin120250000	0.41935483871;0.512820512821	0.481481481481;0.377358490566	1.0;1.0	0.428571428571;0.583333333333	0	0	1.0;1.0	1.0;1.0	0.575;0.487179487179	0.474576271186;0.5	0.566371681416;0.613636363636	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0
Bin120500000	0.288235294118;0.236842105263	1.0;1.0	0.525641025641;0.352941176471	1.0;1.0	0	0	1.0;1.0	0.5;0.368421052632	0	0.985815602837;1.0	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0
Bin120750000	0.393939393939;0.545454545455	1.0;1.0	1.0;1.0	1.0;1.0	0	0	0.532786885246;0.5	0.483050847458;0.28813559322	1.0;1.0	1.0;1.0	0.588235294118;0.638888888889	0.462962962963;0.529411764706	0	0	0	0	0	0	0	0	0	0	0
Bin121000000	0.36;0.392857142857	0.371428571429;0.533333333333	1.0;1.0	0	0.488372093023;0.354545454545	0	1.0;1.0	0.558139534884;0.342105263158	0	0.485714285714;0.590909090909	0.473684210526;0.380952380952	0.508474576271;0.614035087719	0	0	0	0	0	0	0	0	0	0	0
Bin121250000	0.294466403162;0.319926873857	0	0.421875;0.305785123967	0	0.579545454545;0.637362637363	1.0;1.0	0	1.0;1.0	0	0.3;0.338709677419	1.0;1.0	0.552631578947;0.648648648649	0	0	0	0	0	0	0	0	0	0	0
Bin121500000	0	1.0;1.0	0.423076923077;0.659574468085	0	0.426229508197;0.432432432432	0.504424778761;0.49	0.4296875;0.496932515337	0.911764705882;0.957446808511	0	0.353658536585;0.418604651163	0	0.459183673469;0.416666666667	0	0	0	0	0	0	0	0	0	0	0
Bin121750000	0	1.0;1.0	0.388888888889;0.360465116279	1.0;1.0	0.532608695652;0.344827586207	0.478260869565;0.621621621622	0.481481481481;0.291666666667	0	0.390804597701;0.408602150538	0	0	0.566666666667;0.315789473684	0	0	0	0	0	0	0	0	0	0	0
Bin122000000	0	0.40625;0.59375	1.0;1.0	1.0;1.0	0.453488372093;0.406779661017	0.405063291139;0.375	0	0	1.0;1.0	1.0;1.0	0.454545454545;0.507462686567	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0
Bin122250000	0	0.428571428571;0.5	0.258064516129;0.41935483871	0.611111111111;0.5	1.0;1.0	0	1.0;1.0	0	0	0	0.521739130435;0.433962264151	0.502564102564;0.594594594595	0	0	0	0	0	0	0	0	0	0	0.819277108434;0.868852459016
Bin122500000	0	0	0.526315789474;0.595238095238	0.537313432836;0.547945205479	1.0;1.0	1.0;1.0	0.473684210526;0.441176470588	0.510344827586;0.255813953488	0	1.0;1.0	0.525;0.512195121951	0.475409836066;0.345864661654	0	0	0	0	0	0	0	0	0	0	0.657894736842;0.629032258065
Bin122750000	0	0	0.823529411765;0.935483870968	1.0;1.0	1.0;1.0	0.4;0.408163265306	0.48;0.535294117647	0	0	1.0;1.0	0.576271186441;0.6	1.0;0.987951807229	0	0	0	0	0	0	0	0	0	0	0.378378378378;0.322580645161
Bin123000000	0	0	1.0;1.0	0.493506493506;0.388235294118	0	0.46017699115;0.553846153846	0.722222222222;0.4	0	0.397590361446;0.211538461538	0.405797101449;0.411764705882	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0.209302325581;0.28125
Bin123250000	0	1.0;1.0	1.0;1.0	0.491803278689;0.65625	0	0.518181818182;0.489795918367	0.371794871795;0.525252525253	0	0.494117647059;0.506493506494	1.0;0.986577181208	1.0;1.0	1.0;0.993055555556	0	0	0	0	0	0	0	0	0	0	0
Bin123500000	0	1.0;1.0	1.0;1.0	0.484536082474;0.384057971014	0	0.397058823529;0.530434782609	0.46835443038;0.5875	0	0.546666666667;0.4	1.0;1.0	0.367346938776;0.517857142857	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0.472222222222;0.731707317073
Bin123750000	0	0	0	0.525;0.555555555556	0.467741935484;0.397435897436	0.438596491228;0.634146341463	0	0.4;0.613793103448	0.552941176471;0.370967741935	0.466666666667;0.457142857143	0.438596491228;0.397058823529	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0
Bin124000000	0	0	0.991228070175;1.0	1.0;0.988764044944	0	0	0.505154639175;0.548780487805	0.484472049689;0.692307692308	0.481481481481;0.539130434783	0.545454545455;0.471698113208	0.462962962963;0.5	0.41935483871;0.46875	0	0	0	0	0	0	0	0	0	0	0
Bin124250000	0	0	0.402597402597;0.46835443038	0	0	0	1.0;1.0	1.0;1.0	0.512820512821;0.384615384615	0.507692307692;0.274509803922	0.402777777778;0.489361702128	0.526315789474;0.588983050847	0	0	0	0	0	0	0	0	0	0	0
Bin124500000	0	0	0.366197183099;0.634146341463	0.27027027027;0.276595744681	0	0	0	0.53125;0.277777777778	0	0.453333333333;0.494623655914	0.432989690722;0.365853658537	0	0	0	0	0	0	0	0	0	0	0	0
Bin124750000	0	0	0.388888888889;0.692307692308	0.484693877551;0.52	0	0	0.597826086957;0.56338028169	0.991525423729;1.0	0.5;0.440789473684	1.0;1.0	1.0;1.0	0.466666666667;0.596590909091	0	0	0	0	0	0	0	0	0	0	0
Bin125000000	0	0	0.396;0.446043165468	0	0	1.0;1.0	0	1.0;1.0	0.4375;0.509433962264	0	0	0.491228070175;0.308943089431	0	0	0	0	0	0	0	0	0	0	0
Bin125250000	0	0	0.411764705882;0.255319148936	0	0	0	0	0.5875;0.678571428571	1.0;1.0	0.305555555556;0.2125	0.56976744186;0.581395348837	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0
Bin125500000	0	0	0.596153846154;0.592592592593	0.548387096774;0.44578313253	0.352941176471;0.587301587302	0	0	0.433333333333;0.575757575758	1.0;1.0	0.946428571429;0.925925925926	1.0;1.0	0.589285714286;0.590163934426	0	0	0	0	0	0	0	0	0	0	0
Bin125750000	0	0	1.0;1.0	0	0.314285714286;0.390243902439	0	0	0.357798165138;0.366666666667	0.481481481481;0.586206896552	1.0;1.0	0.404255319149;0.561904761905	0.577464788732;0.430379746835	0	0	0	0	0	0	0	0	0	0	0.515151515152;0.709677419355
Bin126000000	0	0	0.510638297872;0.52380952381	0.491803278689;0.486111111111	0.454545454545;0.4	0.455445544554;0.489583333333	0.372093023256;0.395833333333	0.961538461538;0.9625	0.528571428571;0.415094339623	1.0;1.0	0.48;0.74358974359	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0
Bin126250000	0	0	0.485714285714;0.475	1.0;1.0	0.471698113208;0.522935779817	1.0;1.0	0	0.426966292135;0.603896103896	0	0.526315789474;0.573033707865	0.444444444444;0.483333333333	0	0	0	0	0	0	0	0	0	0	0	0
Bin126500000	0	0	1.0;1.0	0	0.32967032967;0.553571428571	0	0.509803921569;0.428571428571	0	0.606741573034;0.51724137931	0.59375;0.659574468085	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin126750000	0	0	0	0	0.439716312057;0.52	0	0.52380952381;0.63829787234	0	0	0	0	0.521126760563;0.776595744681	0	0	0	0	0	0	0	0	0	0	0
Bin127000000	0	0	0.7;0.59375	0	1.0;1.0	0	1.0;1.0	0	0.425287356322;0.483870967742	0	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0
Bin127250000	0	0.484848484848;0.51968503937	1.0;1.0	0.369047619048;0.376623376623	0.440476190476;0.439024390244	0	0.5;0.467741935484	0	0.64406779661;0.44776119403	0.972972972973;1.0	0	0.54347826087;0.394736842105	0	0	0	0	0	0	0	0	0	0	0
Bin127500000	0	0	0.480769230769;0.382352941176	0	1.0;1.0	1.0;1.0	0.845528455285;0.814814814815	0	0.560975609756;0.545454545455	0.538461538462;0.34375	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin127750000	0	0	1.0;1.0	0	0.485714285714;0.452991452991	0.532;0.458128078818	1.0;1.0	0	0.5;0.454545454545	0.519230769231;0.326086956522	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin128000000	0	0.431818181818;0.340909090909	0.989247311828;1.0	0	0	0.582278481013;0.547619047619	0.530864197531;0.494252873563	1.0;1.0	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin128250000	0	0.583333333333;0.545454545455	1.0;0.972222222222	0	0.484076433121;0.430555555556	1.0;1.0	0.594936708861;0.511363636364	1.0;1.0	1.0;1.0	0	0.464646464646;0.353846153846	0	0	0	0	0	0	0	0	0	0	0	0
Bin128500000	0	0.450757575758;0.491071428571	0.44;0.574712643678	1.0;1.0	0	0	1.0;1.0	0	0	0	0.428571428571;0.566666666667	0	0	0	0	0	0	0	0	0	0	0	0.463414634146;0.795918367347
Bin128750000	0	0.603448275862;0.627450980392	1.0;1.0	1.0;1.0	0	0	0.625;0.441176470588	0.46875;0.575757575758	0	1.0;1.0	0.971698113208;1.0	0	0	0	0	0	0	0	0	0	0	0	0.496551724138;0.615853658537
Bin129000000	0	0.456692913386;0.363636363636	0.4125;0.736111111111	1.0;1.0	0.425;0.46875	0	1.0;1.0	0.461538461538;0.323943661972	0.377049180328;0.509803921569	0.425;0.452830188679	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin129250000	0	0.545454545455;0.36690647482	1.0;1.0	0	1.0;1.0	1.0;1.0	0.461538461538;0.459459459459	0	0.986301369863;1.0	0.398496240602;0.487804878049	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0.416666666667;0.243902439024
Bin129500000	0	0	1.0;1.0	0	0.431506849315;0.571428571429	0	1.0;1.0	0.495726495726;0.643564356436	1.0;1.0	0.482142857143;0.466666666667	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0
Bin129750000	0	0	0.515151515152;0.393939393939	0.403614457831;0.449367088608	0	0.445255474453;0.463768115942	1.0;1.0	0	1.0;0.983050847458	0.436842105263;0.52	0.519379844961;0.406779661017	0	0	0	0	0	0	0	0	0	0	0	0
Bin130000000	0	0	1.0;1.0	0.519230769231;0.7	0	0.576470588235;0.435897435897	0.560975609756;0.628571428571	0	1.0;1.0	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin130250000	0	1.0;1.0	0.363636363636;0.35	0	0.578125;0.595744680851	0.431034482759;0.489361702128	0.682926829268;0.613636363636	0	1.0;1.0	0	0.590909090909;0.45	1.0;1.0	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin130500000	0	1.0;0.983870967742	0.7;0.619047619048	0	0.372093023256;0.214285714286	0	0.441176470588;0.468085106383	0.488372093023;0.272727272727	1.0;1.0	0	0.470588235294;0.606060606061	0.564102564103;0.272727272727	0	0	0	0	0	0	0	0	0	0	0.555555555556;0.512195121951
Bin130750000	0	0.432989690722;0.481012658228	0.495412844037;0.401785714286	0.518987341772;0.426829268293	0.507692307692;0.464788732394	0	0.507042253521;0.442307692308	0.433333333333;0.452054794521	0.439252336449;0.586206896552	0	0.64;0.630434782609	1.0;1.0	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin131000000	0	1.0;1.0	1.0;1.0	0	1.0;1.0	1.0;1.0	1.0;1.0	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625;0.725490196078
Bin131250000	0	1.0;1.0	0	0	0.397163120567;0.6	0.357142857143;0.466666666667	0.358208955224;0.553846153846	0	1.0;1.0	1.0;1.0	0	0.6;0.575	0	0	0	0	0	0	0	0	0	0	0.359223300971;0.553846153846
Bin131500000	0	1.0;1.0	0.510638297872;0.704545454545	0	0.58904109589;0.395833333333	0	1.0;1.0	0	0.431818181818;0.434782608696	0.856115107914;0.772727272727	0	0.597402597403;0.745614035088	0	0	0	0	0	0	0	0	0	0	0
Bin131750000	0	1.0;1.0	0.503105590062;0.627118644068	0	1.0;1.0	1.0;1.0	1.0;0.986111111111	1.0;1.0	1.0;1.0	0.5;0.5	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0.474358974359;0.279069767442
Bin132000000	0	0.55223880597;0.541237113402	0.987951807229;1.0	0	0.371428571429;0.602409638554	0.5;0.444444444444	0.444444444444;0.465753424658	0.449275362319;0.436781609195	0	0	0.526315789474;0.7	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0.489010989011;0.348837209302
Bin132250000	0	1.0;1.0	0.401408450704;0.383838383838	0	0.506493506494;0.625	1.0;1.0	0.318181818182;0.594936708861	0	1.0;1.0	0	1.0;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0.506849315068;0.758620689655
Bin132500000	0	0.333333333333;0.5	0	0	0.478260869565;0.823529411765	0	0	0	1.0;1.0	0	0	0.467532467532;0.308641975309	0	0	0	0	0	0	0	0	0	0	0.459183673469;0.666666666667
Bin132750000	0	0.330357142857;0.261904761905	0.6;0.74	0	0	0.527559055118;0.587155963303	1.0;1.0	1.0;1.0	1.0;1.0	0.43137254902;0.46511627907	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0
Bin133000000	0	0.390243902439;0.725	0.495798319328;0.568181818182	0	0	1.0;1.0	0	0.685714285714;0.318181818182	0	0	0	0.8;0.828125	0	0	0	0	0	0	0	0	0	0	0
Bin133250000	0	0	1.0;0.990990990991	0	0.405405405405;0.34	0	0	0	1.0;1.0	0	0	0.621212121212;0.376344086022	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin133500000	0	0.559471365639;0.486956521739	0.586956521739;0.612244897959	0	0.432432432432;0.339622641509	0	0.394366197183;0.594202898551	1.0;1.0	1.0;1.0	0	0.433333333333;0.477272727273	0.535211267606;0.632352941176	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin133750000	0	0	0.513513513514;0.388888888889	0	0.383720930233;0.425742574257	0.574468085106;0.575	1.0;1.0	0.550387596899;0.560747663551	1.0;1.0	0.573770491803;0.483333333333	1.0;1.0	0.540540540541;0.377358490566	0	0	0	0	0	0	0	0	0	0	0
Bin134000000	0	0	1.0;1.0	0.587878787879;0.476635514019	0.433333333333;0.518518518519	0.989795918367;1.0	1.0;0.990654205607	1.0;1.0	0.5;0.541666666667	0.510204081633;0.472868217054	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0.34693877551;0.69387755102
Bin134250000	0	0	1.0;1.0	0	0.54;0.235294117647	1.0;1.0	0.424242424242;0.557692307692	1.0;0.984	0.534482758621;0.446428571429	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0.567567567568;0.633333333333
Bin134500000	0	0	1.0;1.0	0	0	0	1.0;1.0	0	0.551020408163;0.31914893617	0.448529411765;0.568181818182	0	0	0	0	0	0	0	0	0	0	0	0	0.395833333333;0.369565217391
Bin134750000	0	0	1.0;1.0	1.0;1.0	1.0;1.0	0.627118644068;0.685185185185	0.446428571429;0.519480519481	0	0	0.394736842105;0.591836734694	0	0	0	0	0	0	0	0	0	0	0	0	0.988372093023;1.0
Bin135000000	0	0.436893203883;0.549180327869	0	1.0;1.0	0	0.32;0.467741935484	0.93023255814;0.907407407407	0	1.0;1.0	0.44;0.369696969697	0	0	0	0	0	0	0	0	0	0	0	0	0.338028169014;0.675
Bin135250000	0	0	0	0	0.491525423729;0.380434782609	0.534482758621;0.509433962264	0.5;0.495412844037	0.573333333333;0.5	0.524590163934;0.469387755102	0.59375;0.473684210526	0	0	0	0	0	0	0	0	0	0	0	0	0.991071428571;1.0
Bin135500000	0	0.424242424242;0.513513513514	0.458823529412;0.483870967742	0	0.634920634921;0.5	0.415384615385;0.480769230769	0	0.566371681416;0.317073170732	0.44262295082;0.461538461538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558139534884;0.359375
Bin135750000	0	0.46875;0.45	1.0;1.0	1.0;1.0	0.222222222222;0.285714285714	0	0	0	0.344262295082;0.543859649123	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin136000000	0	0.277777777778;0.294117647059	0.617021276596;0.479166666667	0	0	0	0	0	0.65625;0.470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin136250000	0	0.429487179487;0.472826086957	0.415584415584;0.560283687943	1.0;1.0	0.939393939394;0.933333333333	0.475;0.590909090909	0.225;0.230769230769	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin136500000	0	0.28813559322;0.463768115942	1.0;0.990291262136	0	0	0.258620689655;0.486111111111	0.615384615385;0.5	0.607142857143;0.634146341463	0.479041916168;0.345070422535	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin136750000	0	0.578947368421;0.597014925373	0	0	0.475409836066;0.591836734694	0.5;0.482352941176	0.491803278689;0.553191489362	0	0.452941176471;0.478723404255	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin137000000	0	1.0;1.0	0	0	1.0;1.0	0.561904761905;0.433962264151	0.474358974359;0.558823529412	0	0.426470588235;0.418181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin137250000	0	0	0	0.537735849057;0.426470588235	0.522727272727;0.610169491525	1.0;1.0	0.701030927835;0.494117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin137500000	0	0	0.466666666667;0.622222222222	0	1.0;1.0	0.583333333333;0.558139534884	1.0;0.983050847458	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin137750000	0	0.48623853211;0.386363636364	0.4;0.416666666667	0	0.462962962963;0.45	0.60162601626;0.543689320388	1.0;1.0	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin138000000	0	0	1.0;1.0	0	0.41935483871;0.529411764706	0.295454545455;0.405405405405	1.0;1.0	0	0.491525423729;0.605263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin138250000	0	0.562913907285;0.618181818182	0.295081967213;0.439393939394	0.471428571429;0.477272727273	0.413043478261;0.41935483871	0.5;0.566037735849	1.0;1.0	0	0.433333333333;0.36312849162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin138500000	0	0	1.0;1.0	0	1.0;1.0	0.564814814815;0.5	1.0;1.0	0	0.43661971831;0.548387096774	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0;1.0
Bin138750000	0	0.474747474747;0.47619047619	1.0;1.0	0	1.0;1.0	0.450549450549;0.423076923077	0.486842105263;0.557692307692	0	0.413793103448;0.485714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593406593407;0.725274725275
Bin139000000	0	0.383720930233;0.442857142857	0.625;0.794117647059	0.494623655914;0.464052287582	0.571428571429;0.52	0.377952755906;0.416666666667	0.542253521127;0.493670886076	1.0;0.984	0.441176470588;0.508064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0;0.992857142857
Bin139250000	0	0.526315789474;0.5	0.46875;0.527777777778	1.0;1.0	0	0.986666666667;1.0	0.615384615385;0.612244897959	0	0.482142857143;0.435483870968	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin139500000	0	1.0;0.947368421053	0	0	1.0;1.0	1.0;1.0	0.48322147651;0.490445859873	0.942857142857;1.0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin139750000	0	0	0	1.0;1.0	1.0;1.0	0.586538461538;0.390625	0.444444444444;0.527777777778	0.7;0.646464646465	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin140000000	0	0	0.985714285714;1.0	0.415094339623;0.392857142857	0.423529411765;0.615384615385	0	1.0;1.0	0	1.0;1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
